ticket_id,customer_id,category,priority,status,escalated,resolution_hours,csat_score,created_at
TCK-0143-03,CUST-0143,Billing,Urgent,In Progress,False,-1.0,1.0,2025-03-08 00:00:00
TCK-0143-04,CUST-0143,Feature Request,Low,Resolved,False,4.6,5.0,2025-09-23 00:00:00
TCK-0143-05,CUST-0143,Performance Issue,Low,Closed,False,3.4,4.0,2025-08-22 00:00:00
TCK-0143-06,CUST-0143,Technical Bug,Urgent,Escalation Pending,True,-1.0,3.0,2025-11-12 00:00:00
TCK-0143-07,CUST-0143,Account Access,High,Escalation Pending,False,-1.0,2.0,2025-10-31 00:00:00
TCK-0143-08,CUST-0143,Performance Issue,Urgent,In Progress,False,-1.0,1.0,2026-03-30 00:00:00
TCK-0144-01,CUST-0144,Billing,Low,Resolved,False,23.4,5.0,2025-12-17 00:00:00
TCK-0144-02,CUST-0144,Technical Bug,High,Resolved,False,55.2,5.0,2026-05-09 00:00:00
TCK-0144-03,CUST-0144,Technical Bug,High,Escalation Pending,False,-1.0,3.0,2025-10-11 00:00:00
TCK-0145-01,CUST-0145,Feature Request,Urgent,Escalation Pending,True,-1.0,2.0,2026-04-02 00:00:00
TCK-0145-02,CUST-0145,Billing,Low,In Progress,True,-1.0,3.0,2025-11-02 00:00:00
TCK-0145-03,CUST-0145,Feature Request,Urgent,Escalation Pending,True,-1.0,2.0,2025-10-05 00:00:00
TCK-0146-01,CUST-0146,Billing,Urgent,Escalation Pending,True,-1.0,3.0,2026-03-04 00:00:00
TCK-0146-02,CUST-0146,Account Access,High,Resolved,True,43.3,1.0,2026-05-25 00:00:00
TCK-0146-03,CUST-0146,Account Access,High,Resolved,False,55.6,5.0,2025-10-03 00:00:00
TCK-0146-04,CUST-0146,Billing,Urgent,In Progress,True,-1.0,2.0,2025-09-18 00:00:00
TCK-0146-05,CUST-0146,Billing,Medium,In Progress,True,-1.0,3.0,2025-05-05 00:00:00
TCK-0146-06,CUST-0146,Billing,High,Closed,True,3.4,2.0,2025-04-11 00:00:00
TCK-0146-07,CUST-0146,Feature Request,Urgent,Escalation Pending,False,-1.0,2.0,2025-04-02 00:00:00
TCK-0146-08,CUST-0146,Feature Request,Low,Escalation Pending,False,-1.0,3.0,2025-10-08 00:00:00
TCK-0146-09,CUST-0146,Account Access,Low,Resolved,False,17.2,4.0,2025-09-11 00:00:00
TCK-0146-10,CUST-0146,Feature Request,High,In Progress,True,-1.0,2.0,2025-11-01 00:00:00
TCK-0147-01,CUST-0147,Account Access,Urgent,Resolved,False,52.2,3.0,2026-03-16 00:00:00
TCK-0147-02,CUST-0147,Account Access,High,Escalation Pending,True,-1.0,2.0,2025-09-01 00:00:00
TCK-0148-01,CUST-0148,Account Access,Medium,In Progress,False,-1.0,3.0,2026-05-01 00:00:00
TCK-0148-02,CUST-0148,Feature Request,Medium,Closed,False,14.7,4.0,2026-04-07 00:00:00
TCK-0148-03,CUST-0148,Account Access,Urgent,Resolved,False,38.6,5.0,2026-04-04 00:00:00
TCK-0148-04,CUST-0148,Technical Bug,Medium,In Progress,False,-1.0,2.0,2026-03-09 00:00:00
TCK-0148-05,CUST-0148,Account Access,Low,Escalation Pending,False,-1.0,2.0,2026-01-04 00:00:00
TCK-0148-06,CUST-0148,Technical Bug,High,Closed,False,30.4,3.0,2025-10-26 00:00:00
TCK-0148-07,CUST-0148,Technical Bug,Low,In Progress,False,-1.0,2.0,2026-04-16 00:00:00
TCK-0148-08,CUST-0148,Performance Issue,Urgent,Resolved,False,16.1,5.0,2025-10-19 00:00:00
TCK-0148-09,CUST-0148,Billing,High,In Progress,False,-1.0,3.0,2026-05-19 00:00:00
TCK-0148-10,CUST-0148,Technical Bug,Low,Escalation Pending,False,-1.0,1.0,2025-09-08 00:00:00
TCK-0149-01,CUST-0149,Account Access,Low,Closed,False,7.2,3.0,2025-10-18 00:00:00
TCK-0149-02,CUST-0149,Feature Request,Low,Resolved,False,19.0,5.0,2026-01-06 00:00:00
TCK-0149-03,CUST-0149,Performance Issue,Urgent,Closed,False,67.5,4.0,2025-06-30 00:00:00
TCK-0149-04,CUST-0149,Billing,Medium,In Progress,True,-1.0,2.0,2026-03-28 00:00:00
TCK-0149-05,CUST-0149,Account Access,Low,In Progress,False,-1.0,3.0,2025-05-29 00:00:00
TCK-0149-06,CUST-0149,Account Access,Urgent,Closed,False,69.4,4.0,2026-02-09 00:00:00
TCK-0149-07,CUST-0149,Feature Request,High,Resolved,False,47.2,3.0,2025-03-30 00:00:00
TCK-0149-08,CUST-0149,Technical Bug,High,In Progress,False,-1.0,3.0,2026-02-09 00:00:00
TCK-0150-01,CUST-0150,Account Access,Low,Closed,False,8.5,4.0,2026-03-03 00:00:00
TCK-0150-02,CUST-0150,Account Access,Urgent,In Progress,False,-1.0,1.0,2026-03-30 00:00:00
TCK-0150-03,CUST-0150,Feature Request,Urgent,In Progress,False,-1.0,3.0,2026-02-23 00:00:00
TCK-0150-04,CUST-0150,Billing,Medium,Resolved,False,9.7,5.0,2026-03-11 00:00:00
TCK-0150-05,CUST-0150,Billing,Low,Closed,False,15.9,4.0,2025-07-23 00:00:00
TCK-0150-06,CUST-0150,Feature Request,Medium,In Progress,False,-1.0,3.0,2025-09-02 00:00:00
TCK-0151-01,CUST-0151,Account Access,Urgent,Closed,False,20.2,5.0,2026-04-22 00:00:00
TCK-0151-02,CUST-0151,Account Access,Medium,In Progress,True,-1.0,1.0,2025-09-26 00:00:00
TCK-0151-03,CUST-0151,Feature Request,Medium,Resolved,True,22.3,3.0,2026-01-16 00:00:00
TCK-0151-04,CUST-0151,Technical Bug,Low,Closed,False,7.8,4.0,2025-04-03 00:00:00
TCK-0151-05,CUST-0151,Feature Request,Urgent,Closed,False,8.2,5.0,2025-06-04 00:00:00
TCK-0151-06,CUST-0151,Performance Issue,Low,Escalation Pending,True,-1.0,2.0,2026-05-06 00:00:00
TCK-0151-07,CUST-0151,Feature Request,Low,Closed,False,6.2,5.0,2025-08-03 00:00:00
TCK-0151-08,CUST-0151,Feature Request,Urgent,Closed,True,44.0,2.0,2026-03-16 00:00:00
TCK-0152-01,CUST-0152,Performance Issue,Urgent,In Progress,False,-1.0,3.0,2026-05-01 00:00:00
TCK-0152-02,CUST-0152,Feature Request,Low,Closed,True,21.2,3.0,2025-12-05 00:00:00
TCK-0152-03,CUST-0152,Technical Bug,Urgent,In Progress,False,-1.0,1.0,2025-07-03 00:00:00
TCK-0152-04,CUST-0152,Performance Issue,Low,Closed,True,12.4,2.0,2026-03-22 00:00:00
TCK-0152-05,CUST-0152,Performance Issue,Low,Escalation Pending,True,-1.0,2.0,2025-12-04 00:00:00
TCK-0153-01,CUST-0153,Feature Request,High,Closed,False,8.3,5.0,2025-06-09 00:00:00
TCK-0153-02,CUST-0153,Account Access,Low,Closed,False,13.0,5.0,2026-04-15 00:00:00
TCK-0153-03,CUST-0153,Account Access,Urgent,In Progress,True,-1.0,3.0,2026-05-27 00:00:00
TCK-0153-04,CUST-0153,Account Access,High,Closed,False,24.1,5.0,2026-04-24 00:00:00
TCK-0153-05,CUST-0153,Technical Bug,Urgent,Closed,True,5.8,1.0,2025-04-16 00:00:00
TCK-0153-06,CUST-0153,Feature Request,High,Escalation Pending,True,-1.0,2.0,2025-05-27 00:00:00
TCK-0153-07,CUST-0153,Feature Request,Low,Escalation Pending,False,-1.0,2.0,2025-12-06 00:00:00
TCK-0153-08,CUST-0153,Billing,Medium,Resolved,True,6.5,2.0,2025-06-29 00:00:00
TCK-0153-09,CUST-0153,Technical Bug,High,Closed,False,42.8,3.0,2025-12-23 00:00:00
TCK-0153-10,CUST-0153,Performance Issue,Medium,Resolved,False,7.4,5.0,2026-03-10 00:00:00
TCK-0154-01,CUST-0154,Account Access,Low,Closed,False,2.6,5.0,2026-05-04 00:00:00
TCK-0154-02,CUST-0154,Feature Request,Urgent,In Progress,False,-1.0,3.0,2026-02-04 00:00:00
TCK-0154-03,CUST-0154,Billing,High,Escalation Pending,False,-1.0,2.0,2026-03-14 00:00:00
TCK-0154-04,CUST-0154,Performance Issue,Medium,Resolved,False,19.6,5.0,2025-08-17 00:00:00
TCK-0154-05,CUST-0154,Billing,Low,Escalation Pending,False,-1.0,1.0,2025-09-25 00:00:00
TCK-0154-06,CUST-0154,Account Access,Medium,Escalation Pending,False,-1.0,1.0,2025-03-15 00:00:00
TCK-0154-07,CUST-0154,Technical Bug,Medium,Escalation Pending,False,-1.0,2.0,2026-01-30 00:00:00
TCK-0154-08,CUST-0154,Technical Bug,Low,Escalation Pending,False,-1.0,3.0,2026-04-21 00:00:00
TCK-0155-01,CUST-0155,Performance Issue,Medium,Escalation Pending,False,-1.0,2.0,2025-07-07 00:00:00
TCK-0155-02,CUST-0155,Performance Issue,Urgent,Escalation Pending,True,-1.0,2.0,2025-12-31 00:00:00
TCK-0155-03,CUST-0155,Technical Bug,Urgent,Resolved,False,4.8,5.0,2025-10-15 00:00:00
TCK-0155-04,CUST-0155,Technical Bug,Medium,Resolved,False,8.4,5.0,2025-04-01 00:00:00
TCK-0155-05,CUST-0155,Feature Request,High,Closed,True,49.9,2.0,2026-04-26 00:00:00
TCK-0155-06,CUST-0155,Technical Bug,Urgent,Resolved,True,40.6,1.0,2025-11-09 00:00:00
TCK-0155-07,CUST-0155,Billing,Urgent,Escalation Pending,False,-1.0,3.0,2026-02-23 00:00:00
TCK-0156-01,CUST-0156,Feature Request,Medium,Escalation Pending,False,-1.0,1.0,2025-04-05 00:00:00
TCK-0156-02,CUST-0156,Feature Request,High,Escalation Pending,True,-1.0,3.0,2026-04-15 00:00:00
TCK-0156-03,CUST-0156,Performance Issue,High,Closed,True,16.8,1.0,2025-10-02 00:00:00
TCK-0157-01,CUST-0157,Feature Request,Urgent,Escalation Pending,False,-1.0,2.0,2026-01-12 00:00:00
TCK-0157-02,CUST-0157,Feature Request,High,Closed,True,3.0,1.0,2025-01-24 00:00:00
TCK-0157-03,CUST-0157,Technical Bug,Low,Closed,False,16.3,5.0,2025-07-22 00:00:00
TCK-0157-04,CUST-0157,Billing,High,Closed,False,35.2,3.0,2025-05-07 00:00:00
TCK-0158-01,CUST-0158,Technical Bug,High,Escalation Pending,False,-1.0,1.0,2026-02-06 00:00:00
TCK-0158-02,CUST-0158,Billing,Low,Escalation Pending,False,-1.0,2.0,2026-04-30 00:00:00
TCK-0158-03,CUST-0158,Performance Issue,High,Escalation Pending,True,-1.0,2.0,2026-05-09 00:00:00
TCK-0158-04,CUST-0158,Performance Issue,Urgent,Resolved,True,39.0,2.0,2026-06-11 00:00:00
TCK-0158-05,CUST-0158,Account Access,Low,Escalation Pending,False,-1.0,2.0,2025-10-18 00:00:00
TCK-0159-01,CUST-0159,Feature Request,High,Closed,False,43.1,5.0,2026-04-02 00:00:00
TCK-0159-02,CUST-0159,Feature Request,Medium,Escalation Pending,False,-1.0,2.0,2026-05-08 00:00:00
TCK-0159-03,CUST-0159,Account Access,Urgent,Closed,False,45.5,5.0,2026-05-17 00:00:00
TCK-0159-04,CUST-0159,Billing,Urgent,Closed,True,12.9,2.0,2025-07-19 00:00:00
TCK-0159-05,CUST-0159,Feature Request,Urgent,Closed,True,41.0,1.0,2025-11-28 00:00:00
TCK-0160-01,CUST-0160,Feature Request,Low,Resolved,False,14.4,5.0,2025-10-25 00:00:00
TCK-0160-02,CUST-0160,Account Access,High,In Progress,False,-1.0,1.0,2025-05-20 00:00:00
TCK-0160-03,CUST-0160,Billing,Urgent,Resolved,False,70.2,3.0,2025-03-17 00:00:00
TCK-0160-04,CUST-0160,Performance Issue,Low,Resolved,False,21.2,5.0,2025-07-13 00:00:00
TCK-0160-05,CUST-0160,Account Access,Urgent,Escalation Pending,False,-1.0,3.0,2025-05-15 00:00:00
TCK-0160-06,CUST-0160,Technical Bug,High,Closed,True,10.6,1.0,2026-04-28 00:00:00
TCK-0160-07,CUST-0160,Feature Request,Low,Escalation Pending,False,-1.0,2.0,2025-11-23 00:00:00
TCK-0161-01,CUST-0161,Performance Issue,Urgent,Closed,False,58.1,5.0,2025-12-02 00:00:00
TCK-0161-02,CUST-0161,Feature Request,High,Escalation Pending,False,-1.0,1.0,2026-06-05 00:00:00
TCK-0161-03,CUST-0161,Billing,Low,In Progress,True,-1.0,2.0,2026-06-06 00:00:00
TCK-0161-04,CUST-0161,Technical Bug,Urgent,Resolved,True,48.2,3.0,2025-07-23 00:00:00
TCK-0162-01,CUST-0162,Account Access,High,In Progress,True,-1.0,3.0,2025-12-26 00:00:00
TCK-0162-02,CUST-0162,Feature Request,Urgent,Escalation Pending,False,-1.0,3.0,2026-04-06 00:00:00
TCK-0162-03,CUST-0162,Feature Request,Medium,Resolved,False,2.8,5.0,2026-04-29 00:00:00
TCK-0162-04,CUST-0162,Technical Bug,High,In Progress,True,-1.0,3.0,2026-04-04 00:00:00
TCK-0162-05,CUST-0162,Technical Bug,Low,In Progress,True,-1.0,1.0,2026-03-16 00:00:00
TCK-0162-06,CUST-0162,Feature Request,Low,In Progress,False,-1.0,2.0,2026-06-28 00:00:00
TCK-0163-01,CUST-0163,Account Access,Medium,Closed,False,9.7,5.0,2025-05-27 00:00:00
TCK-0163-02,CUST-0163,Feature Request,Medium,Closed,False,20.1,5.0,2026-04-14 00:00:00
TCK-0163-03,CUST-0163,Billing,Medium,Escalation Pending,False,-1.0,1.0,2025-04-08 00:00:00
TCK-0163-04,CUST-0163,Billing,Urgent,Escalation Pending,False,-1.0,1.0,2026-04-05 00:00:00
TCK-0163-05,CUST-0163,Billing,High,Escalation Pending,False,-1.0,3.0,2026-06-19 00:00:00
TCK-0163-06,CUST-0163,Feature Request,High,Escalation Pending,False,-1.0,2.0,2026-05-20 00:00:00
TCK-0163-07,CUST-0163,Feature Request,Medium,Closed,False,12.7,5.0,2025-05-16 00:00:00
TCK-0163-08,CUST-0163,Performance Issue,Low,Escalation Pending,False,-1.0,2.0,2025-02-06 00:00:00
TCK-0163-09,CUST-0163,Technical Bug,High,Resolved,False,44.1,5.0,2025-04-26 00:00:00
TCK-0164-01,CUST-0164,Account Access,High,In Progress,False,-1.0,2.0,2025-11-24 00:00:00
TCK-0164-02,CUST-0164,Billing,Medium,Escalation Pending,True,-1.0,1.0,2026-06-21 00:00:00
TCK-0164-03,CUST-0164,Account Access,High,Escalation Pending,True,-1.0,1.0,2025-05-22 00:00:00
TCK-0165-01,CUST-0165,Feature Request,Urgent,Closed,False,55.3,5.0,2026-04-08 00:00:00
TCK-0165-02,CUST-0165,Feature Request,Medium,In Progress,False,-1.0,1.0,2026-03-18 00:00:00
TCK-0165-03,CUST-0165,Feature Request,Medium,In Progress,False,-1.0,3.0,2025-09-13 00:00:00
TCK-0165-04,CUST-0165,Feature Request,High,Closed,False,51.5,5.0,2026-06-04 00:00:00
TCK-0165-05,CUST-0165,Billing,Low,Resolved,True,23.1,3.0,2025-11-25 00:00:00
TCK-0165-06,CUST-0165,Feature Request,Low,Closed,False,23.2,5.0,2025-12-04 00:00:00
TCK-0165-07,CUST-0165,Technical Bug,Urgent,In Progress,True,-1.0,2.0,2026-06-18 00:00:00
TCK-0166-01,CUST-0166,Performance Issue,High,Resolved,False,10.0,3.0,2026-05-06 00:00:00
TCK-0166-02,CUST-0166,Technical Bug,High,In Progress,True,-1.0,1.0,2025-10-19 00:00:00
TCK-0167-01,CUST-0167,Billing,High,In Progress,False,-1.0,1.0,2025-11-01 00:00:00
TCK-0167-02,CUST-0167,Account Access,High,Resolved,False,5.6,4.0,2026-04-24 00:00:00
TCK-0168-01,CUST-0168,Account Access,Low,Escalation Pending,False,-1.0,1.0,2026-03-22 00:00:00
TCK-0168-02,CUST-0168,Billing,Urgent,Resolved,False,20.8,3.0,2025-11-21 00:00:00
TCK-0168-03,CUST-0168,Performance Issue,Medium,Escalation Pending,False,-1.0,2.0,2025-08-29 00:00:00
TCK-0169-01,CUST-0169,Technical Bug,Medium,Escalation Pending,False,-1.0,3.0,2026-02-28 00:00:00
TCK-0169-02,CUST-0169,Billing,Low,In Progress,False,-1.0,3.0,2025-10-05 00:00:00
TCK-0169-03,CUST-0169,Billing,Low,Escalation Pending,False,-1.0,2.0,2026-05-14 00:00:00
TCK-0169-04,CUST-0169,Account Access,Urgent,Closed,False,43.0,5.0,2025-08-04 00:00:00
TCK-0169-05,CUST-0169,Technical Bug,Low,Escalation Pending,False,-1.0,3.0,2025-09-12 00:00:00
TCK-0169-06,CUST-0169,Technical Bug,High,Closed,False,44.7,5.0,2026-06-26 00:00:00
TCK-0169-07,CUST-0169,Account Access,High,Escalation Pending,False,-1.0,2.0,2025-11-14 00:00:00
TCK-0169-08,CUST-0169,Account Access,High,In Progress,True,-1.0,1.0,2026-07-01 00:00:00
TCK-0169-09,CUST-0169,Technical Bug,Low,Resolved,False,21.8,4.0,2026-02-08 00:00:00
TCK-0169-10,CUST-0169,Performance Issue,Urgent,Resolved,False,57.1,3.0,2026-04-13 00:00:00
TCK-0170-01,CUST-0170,Technical Bug,Low,In Progress,False,-1.0,1.0,2026-02-16 00:00:00
TCK-0170-02,CUST-0170,Billing,Medium,In Progress,False,-1.0,3.0,2026-01-03 00:00:00
TCK-0170-03,CUST-0170,Technical Bug,Low,In Progress,False,-1.0,3.0,2025-10-25 00:00:00
TCK-0170-04,CUST-0170,Technical Bug,Urgent,Resolved,False,21.7,4.0,2025-07-07 00:00:00
TCK-0170-05,CUST-0170,Technical Bug,Urgent,In Progress,True,-1.0,3.0,2026-03-17 00:00:00
TCK-0170-06,CUST-0170,Feature Request,Medium,Closed,False,3.4,4.0,2025-08-06 00:00:00
TCK-0170-07,CUST-0170,Technical Bug,High,Closed,False,63.7,5.0,2025-10-10 00:00:00
TCK-0170-08,CUST-0170,Billing,High,Escalation Pending,False,-1.0,1.0,2026-02-07 00:00:00
TCK-0171-01,CUST-0171,Feature Request,Urgent,Resolved,False,63.9,4.0,2025-03-29 00:00:00
TCK-0171-02,CUST-0171,Account Access,Urgent,In Progress,False,-1.0,1.0,2025-09-21 00:00:00
TCK-0171-03,CUST-0171,Technical Bug,High,Resolved,True,71.3,1.0,2026-02-21 00:00:00
TCK-0171-04,CUST-0171,Feature Request,Low,Closed,False,5.6,5.0,2025-04-06 00:00:00
TCK-0171-05,CUST-0171,Billing,Low,Resolved,False,15.0,5.0,2026-05-09 00:00:00
TCK-0171-06,CUST-0171,Account Access,Medium,Closed,False,23.1,3.0,2026-04-29 00:00:00
TCK-0171-07,CUST-0171,Account Access,Medium,Escalation Pending,False,-1.0,1.0,2026-01-19 00:00:00
TCK-0171-08,CUST-0171,Feature Request,Low,Resolved,True,22.2,2.0,2025-08-12 00:00:00
TCK-0171-09,CUST-0171,Billing,Medium,Escalation Pending,True,-1.0,1.0,2025-08-06 00:00:00
TCK-0171-10,CUST-0171,Performance Issue,Urgent,Resolved,True,41.1,2.0,2026-05-14 00:00:00
TCK-0172-01,CUST-0172,Feature Request,Urgent,Resolved,False,25.8,3.0,2026-04-16 00:00:00
TCK-0172-02,CUST-0172,Performance Issue,High,Resolved,False,9.2,3.0,2025-07-24 00:00:00
TCK-0172-03,CUST-0172,Performance Issue,Medium,In Progress,False,-1.0,2.0,2026-03-14 00:00:00
TCK-0172-04,CUST-0172,Feature Request,Urgent,Closed,True,57.8,1.0,2025-05-17 00:00:00
TCK-0172-05,CUST-0172,Account Access,Urgent,In Progress,False,-1.0,2.0,2025-06-05 00:00:00
TCK-0172-06,CUST-0172,Technical Bug,Urgent,In Progress,True,-1.0,2.0,2026-01-19 00:00:00
TCK-0172-07,CUST-0172,Billing,Medium,Resolved,True,11.3,1.0,2025-07-31 00:00:00
TCK-0172-08,CUST-0172,Technical Bug,Low,Escalation Pending,False,-1.0,3.0,2026-04-30 00:00:00
TCK-0172-09,CUST-0172,Performance Issue,High,In Progress,False,-1.0,3.0,2025-11-09 00:00:00
TCK-0173-01,CUST-0173,Feature Request,Medium,In Progress,False,-1.0,3.0,2025-11-04 00:00:00
TCK-0173-02,CUST-0173,Technical Bug,Urgent,Resolved,True,27.4,1.0,2025-10-26 00:00:00
TCK-0173-03,CUST-0173,Billing,Low,Escalation Pending,True,-1.0,1.0,2026-03-15 00:00:00
TCK-0173-04,CUST-0173,Performance Issue,High,Resolved,True,15.9,2.0,2025-07-24 00:00:00
TCK-0173-05,CUST-0173,Technical Bug,High,In Progress,False,-1.0,3.0,2025-08-29 00:00:00
TCK-0174-01,CUST-0174,Billing,High,In Progress,False,-1.0,2.0,2025-07-13 00:00:00
TCK-0174-02,CUST-0174,Account Access,High,Escalation Pending,False,-1.0,3.0,2025-04-15 00:00:00
TCK-0174-03,CUST-0174,Billing,Medium,Closed,False,19.5,4.0,2025-12-10 00:00:00
TCK-0174-04,CUST-0174,Feature Request,High,Escalation Pending,True,-1.0,3.0,2025-07-16 00:00:00
TCK-0174-05,CUST-0174,Billing,Medium,In Progress,False,-1.0,1.0,2025-08-27 00:00:00
TCK-0174-06,CUST-0174,Technical Bug,Low,In Progress,False,-1.0,1.0,2026-05-22 00:00:00
TCK-0174-07,CUST-0174,Performance Issue,Urgent,Resolved,True,56.9,3.0,2026-01-21 00:00:00
TCK-0174-08,CUST-0174,Billing,Medium,In Progress,False,-1.0,2.0,2025-12-03 00:00:00
TCK-0175-01,CUST-0175,Performance Issue,Urgent,Resolved,False,16.5,4.0,2026-04-20 00:00:00
TCK-0175-02,CUST-0175,Technical Bug,Urgent,Escalation Pending,True,-1.0,2.0,2026-06-20 00:00:00
TCK-0175-03,CUST-0175,Technical Bug,High,Resolved,True,11.4,1.0,2026-01-30 00:00:00
TCK-0175-04,CUST-0175,Feature Request,High,Resolved,True,34.6,3.0,2026-02-20 00:00:00
TCK-0175-05,CUST-0175,Feature Request,Urgent,Escalation Pending,False,-1.0,2.0,2026-05-13 00:00:00
TCK-0175-06,CUST-0175,Account Access,High,Closed,False,32.9,5.0,2025-10-09 00:00:00
TCK-0176-01,CUST-0176,Technical Bug,Low,In Progress,False,-1.0,1.0,2025-11-17 00:00:00
TCK-0176-02,CUST-0176,Technical Bug,High,In Progress,True,-1.0,2.0,2025-07-15 00:00:00
TCK-0176-03,CUST-0176,Account Access,Medium,Closed,False,24.0,5.0,2025-02-15 00:00:00
TCK-0176-04,CUST-0176,Account Access,High,Escalation Pending,False,-1.0,2.0,2026-04-07 00:00:00
TCK-0176-05,CUST-0176,Performance Issue,Low,Closed,False,21.0,4.0,2025-06-07 00:00:00
TCK-0176-06,CUST-0176,Technical Bug,Urgent,Escalation Pending,True,-1.0,3.0,2026-04-03 00:00:00
TCK-0177-01,CUST-0177,Feature Request,Urgent,Resolved,False,28.2,4.0,2026-01-06 00:00:00
TCK-0177-02,CUST-0177,Billing,Urgent,In Progress,False,-1.0,2.0,2025-11-26 00:00:00
TCK-0177-03,CUST-0177,Feature Request,Urgent,Escalation Pending,False,-1.0,3.0,2026-05-05 00:00:00
TCK-0177-04,CUST-0177,Account Access,High,Resolved,False,66.6,4.0,2026-01-19 00:00:00
TCK-0177-05,CUST-0177,Performance Issue,Urgent,Closed,False,68.4,3.0,2026-05-03 00:00:00
TCK-0178-01,CUST-0178,Billing,Medium,Closed,True,2.7,3.0,2026-06-25 00:00:00
TCK-0178-02,CUST-0178,Feature Request,Low,Resolved,False,22.0,5.0,2026-01-13 00:00:00
TCK-0178-03,CUST-0178,Technical Bug,Medium,Resolved,False,12.0,5.0,2026-05-13 00:00:00
TCK-0178-04,CUST-0178,Billing,Medium,Escalation Pending,True,-1.0,2.0,2025-11-09 00:00:00
TCK-0178-05,CUST-0178,Billing,Medium,Escalation Pending,False,-1.0,3.0,2025-09-25 00:00:00
TCK-0178-06,CUST-0178,Feature Request,Medium,Closed,False,8.8,5.0,2025-11-10 00:00:00
TCK-0179-01,CUST-0179,Feature Request,Low,Closed,False,13.6,5.0,2026-04-21 00:00:00
TCK-0179-02,CUST-0179,Feature Request,Low,In Progress,False,-1.0,3.0,2026-04-17 00:00:00
TCK-0179-03,CUST-0179,Account Access,High,Closed,False,31.1,4.0,2026-03-23 00:00:00
TCK-0179-04,CUST-0179,Feature Request,Urgent,Closed,False,50.9,3.0,2026-02-11 00:00:00
TCK-0180-01,CUST-0180,Billing,Medium,Escalation Pending,False,-1.0,3.0,2025-12-05 00:00:00
TCK-0180-02,CUST-0180,Account Access,Low,In Progress,False,-1.0,2.0,2026-05-22 00:00:00
TCK-0180-03,CUST-0180,Technical Bug,High,Resolved,True,34.4,1.0,2026-05-28 00:00:00
TCK-0180-04,CUST-0180,Feature Request,High,Closed,False,29.8,3.0,2026-02-09 00:00:00
TCK-0180-05,CUST-0180,Billing,Medium,Escalation Pending,True,-1.0,2.0,2026-05-28 00:00:00
TCK-0180-06,CUST-0180,Billing,Low,Closed,False,17.7,5.0,2025-12-14 00:00:00
TCK-0181-01,CUST-0181,Account Access,Low,Escalation Pending,False,-1.0,1.0,2025-04-02 00:00:00
TCK-0181-02,CUST-0181,Billing,High,In Progress,True,-1.0,1.0,2025-06-12 00:00:00
TCK-0181-03,CUST-0181,Billing,Medium,Resolved,False,20.4,3.0,2025-09-09 00:00:00
TCK-0181-04,CUST-0181,Account Access,Urgent,Resolved,True,5.4,2.0,2026-03-21 00:00:00
TCK-0182-01,CUST-0182,Billing,Low,Closed,True,17.0,1.0,2025-08-23 00:00:00
TCK-0182-02,CUST-0182,Billing,Medium,Resolved,False,11.1,3.0,2025-12-10 00:00:00
TCK-0182-03,CUST-0182,Account Access,Medium,Escalation Pending,False,-1.0,2.0,2025-05-13 00:00:00
TCK-0182-04,CUST-0182,Technical Bug,Medium,In Progress,False,-1.0,1.0,2025-01-25 00:00:00
TCK-0182-05,CUST-0182,Feature Request,High,Closed,True,34.1,1.0,2025-10-22 00:00:00
TCK-0182-06,CUST-0182,Performance Issue,High,Closed,True,30.8,3.0,2026-06-05 00:00:00
TCK-0182-07,CUST-0182,Billing,Medium,Resolved,True,15.2,3.0,2026-02-11 00:00:00
TCK-0182-08,CUST-0182,Technical Bug,High,In Progress,True,-1.0,3.0,2026-05-18 00:00:00
TCK-0183-01,CUST-0183,Performance Issue,Low,Resolved,False,8.8,5.0,2026-05-23 00:00:00
TCK-0183-02,CUST-0183,Technical Bug,Low,In Progress,True,-1.0,2.0,2025-09-29 00:00:00
TCK-0183-03,CUST-0183,Technical Bug,Medium,Resolved,False,7.2,5.0,2026-05-14 00:00:00
TCK-0183-04,CUST-0183,Account Access,Medium,Resolved,False,13.5,5.0,2026-03-28 00:00:00
TCK-0183-05,CUST-0183,Account Access,Low,In Progress,False,-1.0,2.0,2025-09-02 00:00:00
TCK-0183-06,CUST-0183,Technical Bug,Low,Closed,False,19.6,4.0,2026-03-08 00:00:00
TCK-0183-07,CUST-0183,Feature Request,High,Resolved,True,6.5,2.0,2025-06-05 00:00:00
TCK-0183-08,CUST-0183,Technical Bug,Low,Closed,False,22.6,4.0,2025-06-16 00:00:00
TCK-0183-09,CUST-0183,Technical Bug,Medium,Resolved,False,11.4,5.0,2025-10-07 00:00:00
TCK-0183-10,CUST-0183,Technical Bug,Medium,Closed,False,15.3,5.0,2025-09-24 00:00:00
TCK-0184-01,CUST-0184,Feature Request,Urgent,Escalation Pending,True,-1.0,2.0,2025-10-27 00:00:00
TCK-0184-02,CUST-0184,Performance Issue,Urgent,Escalation Pending,False,-1.0,1.0,2026-03-08 00:00:00
TCK-0184-03,CUST-0184,Feature Request,Urgent,In Progress,False,-1.0,3.0,2025-11-13 00:00:00
TCK-0184-04,CUST-0184,Technical Bug,Medium,Escalation Pending,False,-1.0,2.0,2025-10-01 00:00:00
